Date,Working_Age_Population,Not_in_Labour_Force,Labour_Force,Emp_SA_Total,Unemployment,PR_SA_Total,UR_SA_Total,Emp_SA_FT_Male,Emp_SA_FT_Female,Emp_SA_FT,Emp_SA_PT_Male,Emp_SA_PT_Female,Emp_SA_PT,PR_SA_Male,PR_SA_Female,UR_SA_Male,UR_SA_Female,FT_Share_Male,FT_Share_Female
1982-01,11.266016879999999,4.4666564432,6.87920551474,6.46764888104,0.41155663371,0.6106155874,0.0598261867,3883.20295184,1550.4406507,5.43364360254,212.88232584,821.12295265,1.03400527849,77.75783992,44.88154779,4.99238318,7.6451656,0.9480278579647698,0.6537630483575874
1982-02,11.2861389968,4.364943983400001,6.884803542849999,6.45049648952,0.43430705332999997,0.6100229267999999,0.063081982,3876.26245681,1541.55763215,5.41782008896,211.37954014,821.29686042,1.03267640056,77.7217718,44.79580208,5.32520832,7.96138017,0.9482881474704191,0.6524132725893325
1982-03,11.306797028499998,4.3455636792,6.87837510357,6.44347369714,0.43490140643,0.6083398407,0.0632273466,3872.66972206,1530.91115191,5.403580873969999,209.68148913,830.21133403,1.03989282317,77.54374212,44.63449865,5.41098721,7.8583474,0.9486370774383035,0.6483827760000854
1982-04,11.3259899809,4.4543963652,6.89243051579,6.45591830619,0.4365122096,0.6085499393,0.0633321161,3857.42163285,1545.85478159,5.40327641443,229.27313851,823.36875325,1.05264189176,77.5195714,44.70084835,5.4367581,7.84021092,0.9438976602518077,0.6524731663592881
1982-05,11.3444649367,4.4497977762,6.886938462400001,6.4328999413800005,0.45403852102000003,0.6070747718,0.0659274834,3846.992711,1539.00735945,5.38600007045,227.15144174,819.74842919,1.04689987094,77.33532058,44.58858765,5.65750814,8.16519721,0.9442456051567952,0.6524657477734706
1982-06,11.3629488632,4.4970430689,6.88699466165,6.4209340214,0.46606064025,0.6060921988,0.0676725717,3836.02068745,1538.25186051,5.37427254795,231.02266011,815.63881333,1.04666147344,77.20562667,44.5204213,5.81832719,8.36252424,0.9431964106680593,0.6534933323817395
1982-07,11.380515089500001,4.5012308495,6.89427884861,6.41998333344,0.47429551517,0.6057967319,0.0687955224,3834.75779829,1524.38664396,5.35914444225,230.80371527,830.03517592,1.06083889119,77.28263563,44.38741051,6.0921246,8.20861905,0.9432295601726373,0.6474568962488186
1982-08,11.398086800200002,4.5573824943,6.9002820888,6.41648584265,0.48379624614,0.6053895016999999,0.0701125316,3811.84827033,1528.77051289,5.34061878322,239.17951186,836.68754757,1.07586705943,77.2002994,44.38694121,6.47269734,7.91930548,0.9409583136132682,0.6462894178697494
1982-09,11.41592693,4.46333364,6.914648263299999,6.40095030331,0.51369795999,0.6057018677,0.0742912641,3814.74556648,1518.60271109,5.333348277570001,233.96125822,833.64076752,1.06760202574,77.35759682,44.29462708,6.86603186,8.38254907,0.9422133366652609,0.6455975858363865
1982-10,11.430374104,4.468682020999999,6.98206746433,6.40291316166,0.57915430267,0.6108345537000001,0.0829488265,3794.75444036,1507.08376288,5.30183820325,249.73352748,851.34143093,1.10107495841,77.72566394,44.95060009,7.51507022,9.60201444,0.9382533637222383,0.6390212277394005
1982-11,11.4441359369,4.5221384418,6.94889889306,6.34577970772,0.60311918535,0.6072017085,0.0867934898,3763.0386702,1505.30950109,5.26834817129,244.54864888,832.88288755,1.07743153642,77.41552618,44.53968807,8.09116238,9.6701623,0.9389785850165481,0.6437919772570798
1982-12,11.4590518988,4.4114773734999995,6.94909297553,6.29575810271,0.65333487282,0.6064282662,0.0940172876,3721.71939235,1476.59827166,5.19831766401,240.66603369,856.77440501,1.0974404386999999,77.17739318,44.61939493,8.96254922,10.13788711,0.9392623362410958,0.6328171605091738
1983-01,11.4789220201,4.6122871173,6.93979351348,6.294371181950001,0.64542233152,0.6045683995000001,0.0930031031,3715.37357506,1483.18369008,5.19855726514,240.8879687,854.92594811,1.0958139168099998,76.99781899,44.42613174,9.0520295,9.71734729,0.9391122234878684,0.6343516428203839
1983-02,11.49807399,4.4840341734,6.9619003498700005,6.2894981450100005,0.67240220486,0.6054840451,0.09658314130000001,3707.31623623,1477.26461714,5.18458085336,244.66345478,860.25383687,1.1049172916499999,76.97369573,44.63080145,9.27050843,10.3064804,0.9380909129324316,0.6319798736158685
1983-03,11.5178361312,4.4736091515,6.94736505757,6.25602530235,0.69133975523,0.6031831829000001,0.0995110736,3677.6529367,1483.10135869,5.16075429539,248.05499658,847.21601037,1.0952710069499998,76.71719289,44.42581848,9.72890674,10.3229684,0.9368126715497285,0.6364374991927607
1983-04,11.5360459495,4.572304679099999,6.9372865283000005,6.23301272675,0.7042738015600001,0.6013573939,0.10152006820000001,3676.043202,1491.29076192,5.16733396393,242.09836411,823.58039871,1.06567876282,76.74178448,44.04272352,10.07320945,10.28506472,0.9382109196349534,0.6442219278908551
1983-05,11.5544111017,4.5610765279,6.98496503426,6.26391209393,0.72105294033,0.6045280000000001,0.10322928420000001,3683.65457556,1504.33484377,5.18798941932,241.24819096,834.67448364,1.0759226746,76.75810582,44.65075946,10.08170173,10.72481635,0.9385339700596196,0.6431504253280425
1983-06,11.5726210483,4.6129382329999995,6.984024854559999,6.27129446115,0.71273039341,0.6034955111,0.10205152590000001,3689.17079656,1501.96785945,5.19113865601,237.38237201,842.77343313,1.08015580514,76.65417523,44.5484406,10.06288828,10.44238613,0.9395443377896621,0.6405686905429694
1983-07,11.5893729059,4.6071712721,7.01486926558,6.27677403687,0.73809522872,0.6052846278,0.10521867200000001,3684.98090864,1517.67459012,5.20265549876,236.28092622,837.83761188,1.07411853811,76.7648562,44.79268613,10.44550352,10.64870271,0.9397436498324433,0.6443076749215668
1983-08,11.6062270331,4.678245941899999,6.998192942949999,6.283080958329999,0.71511198462,0.6029688135,0.1021852342,3691.09139444,1511.04647475,5.20213786918,238.34534469,842.59774446,1.08094308915,76.49465408,44.59697642,10.07712219,10.45360605,0.939343636120537,0.6420029256831274
1983-09,11.623172842399999,4.544151843700001,7.04520727704,6.31690865597,0.72829862107,0.6061346048,0.10337504530000001,3726.2665814,1535.95707821,5.26222365961,228.14480874,826.54018763,1.05468499637,76.81051546,44.9126388,10.01380963,10.8741337,0.9423062533885928,0.6501413146244981
1983-10,11.6382889102,4.6489907368,7.01982109432,6.317281063489999,0.7025400308299999,0.6031660795,0.100079478,3711.53479715,1530.84451328,5.2423793104300005,239.48719037,835.41456269,1.07490175305,76.45383562,44.67245437,9.79269017,10.36509,0.9393860142701148,0.6469471279903961
1983-11,11.6531718643,4.6508756457,7.03332499286,6.35431862158,0.6790063712800001,0.6035545579,0.0965413047,3727.09194822,1535.94144553,5.26303339375,241.69227257,849.59295526,1.09128522783,76.4373685,44.76491113,9.48343156,9.93669805,0.9391016847668553,0.6438563388653517
1983-12,11.668107821600001,4.5216616592,7.04541034652,6.3791227074600005,0.6662876390500001,0.6038177273,0.0945704517,3741.36661321,1533.13722645,5.27450383966,245.57769631,859.04117149,1.1046188678000002,76.48203107,44.7733532,9.23894668,9.81822089,0.9384045330847458,0.6408958578382973
1984-01,11.6886401694,4.7193896161,7.04634599179,6.37702916834,0.66931682345,0.6028371042,0.0949877886,3738.02216202,1534.46594821,5.27248811024,250.56520749,853.97585062,1.1045410581000001,76.43521845,44.60198891,9.37488449,9.70492325,0.9371794612284544,0.6424548209471431
1984-02,11.705939984799999,4.6040869863,7.054207938339999,6.39214276957,0.66206516878,0.6026178118,0.09385393439999999,3754.47735142,1527.99172388,5.282469075300001,249.75255631,859.92113796,1.1096736942699998,76.36152312,44.62908299,9.06990273,9.9095466,0.9376278180661248,0.6398858803845171
1984-03,11.7232758052,4.520103895999999,7.101813326,6.44788875119,0.65392457481,0.6057874475,0.09207853610000001,3795.67870433,1532.4609385,5.32813964283,239.75062693,879.99848143,1.11974910836,76.64681569,44.97558697,8.84110339,9.81478056,0.9405885700753576,0.6352276543347892
1984-04,11.740359227,4.587136221800001,7.12149775127,6.4542064434,0.66729130787,0.6065826108,0.0937009785,3781.69761598,1537.72476803,5.31942238401,246.19291026,888.59114913,1.1347840593999998,76.43415963,45.33866032,8.89150653,10.15359419,0.9388779539423533,0.6337693938182234
1984-05,11.7574779418,4.6322381254,7.1154543408299995,6.47959826752,0.63585607331,0.6051854297,0.0893626806,3796.17282451,1543.36141175,5.3395342362600005,243.64837338,896.41565788,1.14006403126,76.39705295,45.09899921,8.71126832,9.30639738,0.9396883274172486,0.632582964632935
1984-06,11.7746258548,4.643148147900001,7.15242563429,6.501734852519999,0.65069078177,0.6074439836,0.0909748406,3806.35192431,1557.48267848,5.36383460279,241.73567566,896.16457408,1.1379002497300001,76.47161065,45.47141708,8.74784388,9.66850909,0.9402839810922591,0.6347622613050872
1984-07,11.7917269046,4.6680805906,7.14821076533,6.51065023355,0.63756053178,0.60620559,0.0891916247,3798.59506478,1559.97150932,5.3585665741,258.10369254,893.97996691,1.15208365945,76.37362601,45.32239337,8.56943094,9.49148336,0.9363759283150439,0.6356977814885649
1984-08,11.808846178600001,4.7387187481,7.13823421648,6.508076684800001,0.63015753168,0.6044819374,0.0882791896,3801.89447419,1571.17446944,5.37306894363,244.3928916,890.61484957,1.13500774117,76.26846721,45.08448221,8.81157645,8.85476738,0.9396007081290717,0.6382245862013255
1984-09,11.8259848677,4.6253744632,7.1638165772399995,6.53809952047,0.62571705677,0.6057691311,0.0873440924,3797.49377213,1568.56188057,5.3660556527,251.45363447,920.5902333,1.1720438677699998,76.02016852,45.57907457,8.58708241,8.9730447,0.9378965421827615,0.6301591099353443
1984-10,11.8442781287,4.7127357576,7.15703032413,6.534699632380001,0.62233069176,0.604260576,0.0869537593,3801.88482457,1570.69423315,5.372579057709999,248.39260196,913.72797271,1.16212057466,75.85339125,45.44392853,8.49677825,9.01730186,0.9386726942868193,0.6322171124719493
1984-11,11.8625501817,4.7153089145000004,7.17261276347,6.55009737469,0.62251538879,0.6046434075,0.0867906033,3815.20853683,1583.87428507,5.3990828219,249.60422307,901.41032971,1.15101455278,75.85560095,45.51736155,8.31215335,9.27286799,0.9385939186344857,0.6373009657126156
1984-12,11.8809945676,4.6175621453,7.16417079843,6.5538375256,0.61033327283,0.6029941986,0.08519245140000001,3812.6282977,1596.20447161,5.40883276931,242.35429823,902.65045806,1.1450047562899999,75.52575256,45.51253526,8.27726317,8.90921264,0.9402329621652996,0.6387743652732957
1985-01,11.9008332076,4.7907379559,7.17752212796,6.563886864580001,0.61363526338,0.6031108917,0.085494026,3812.80030599,1596.67625963,5.4094765656199995,247.99604323,906.41425574,1.15441029896,75.55416848,45.50691854,8.33657963,8.89257383,0.9389292094695576,0.6378819502633861
1985-02,11.9206496921,4.6508440407,7.23293091543,6.62615453688,0.60677637855,0.6067564354,0.0838908024,3828.94456038,1610.90031928,5.439844879670001,260.54515036,925.76450685,1.18630965721,75.73884475,46.04509045,8.07050304,8.8980518,0.9362890803525572,0.6350465787542102
1985-03,11.940667056599999,4.6104658739,7.22743445274,6.60117891325,0.62625553949,0.6052789529,0.0866497709,3832.59346103,1611.62565795,5.4442191189799995,245.8332286,911.12656566,1.15695979427,75.72597849,45.76506584,8.46132678,8.9923002,0.9397235141617067,0.6388362847794069
1985-04,11.9581310448,4.7540057962,7.2177232254199994,6.611317783700001,0.60640544172,0.6035828842000001,0.0840161673,3836.31043894,1598.73848123,5.43504892018,253.29354897,922.97531456,1.17626886353,75.62049847,45.53201375,8.22028878,8.69416802,0.9380640400100339,0.6339888705447435
1985-05,11.9755503269,4.7085165323,7.25381535108,6.64627351301,0.6075418380700001,0.605718748,0.08375479779999999,3848.9984913,1607.9379014,5.4569363927,252.32700632,937.01011399,1.18933712031,75.68966358,45.88473069,8.17879776,8.69067682,0.9384767177181071,0.6318156173235593
1985-06,11.9931421955,4.7261862277,7.28479640801,6.66027026645,0.6245261415600001,0.6074134943,0.08573007490000001,3846.59231248,1620.57730747,5.46716961995,255.02344511,938.0772014,1.19310064651,75.80344511,46.1070014,8.44878531,8.77143833,0.9378236626290307,0.6333708993738703
1985-07,12.0122592892,4.7419672865,7.2912623633699996,6.68548345282,0.60577891055,0.6069850965,0.0830828573,3849.73138196,1632.92856341,5.48265994537,254.45315854,948.3703489,1.20282350745,75.50922886,46.30667885,8.18642904,8.50136947,0.9380015308695157,0.6325995628102966
1985-08,12.0313217873,4.783088482899999,7.32481379836,6.72748479653,0.59732900183,0.6088120597000001,0.08154869440000001,3887.5114258,1633.50096637,5.521012392179999,254.08735264,952.3850517,1.2064724043500001,75.87780139,46.30715771,7.95069415,8.47999964,0.9386499353914467,0.6316987504302988
1985-09,12.050549514,4.6466142499,7.36522330855,6.77180978008,0.59341352847,0.6111939792,0.0805696587,3912.99257757,1638.85312512,5.55184570269,259.40572641,960.55835098,1.21996407739,76.06786851,46.59029785,7.65133199,8.70066355,0.9378281488220921,0.6304708354903611
1985-10,12.073310577099999,4.7674725926,7.33158927815,6.75616137998,0.5754278981700001,0.6072559164,0.0784861067,3884.12414623,1640.00481454,5.52412896077,267.91987618,964.11254303,1.2320324192099998,75.37438056,46.48651307,7.43529577,8.50002605,0.9354727756416008,0.6297737733564935
1985-11,12.0960714714,4.6710323233999995,7.44742731946,6.85534489911,0.59208242035,0.6156897581999999,0.07950160440000001,3942.86753565,1654.57614476,5.59744368041,267.01754231,990.88367638,1.25790121869,76.25250392,47.29483745,7.40544555,8.80390726,0.9365736742535049,0.6254399070959992
1985-12,12.119001889,4.6170413584,7.39855790261,6.82262149641,0.5759364062,0.6104923467,0.0778444142,3930.82895473,1660.66772778,5.59149668251,249.53678979,981.58802411,1.2311248139,75.47708024,47.02227855,7.29045269,8.55532789,0.9403074264214525,0.6285037799963641
1986-01,12.141601321800001,4.7631406036,7.4528115152700005,6.871167400239999,0.58164411503,0.6138244304,0.0780435831,3953.9716969,1677.01449743,5.63098619433,253.61469003,986.56651588,1.24018120591,75.9212031,47.24628902,7.40983705,8.42076833,0.9397244247158414,0.6296089696727468
1986-02,12.1641641443,4.637016232,7.49164281088,6.892133068570001,0.59950974231,0.6158781419,0.0800238022,3945.69382203,1709.04883969,5.654742661729999,261.10445328,976.28595357,1.2373904068500001,75.81726129,47.75104977,7.47681596,8.81382227,0.9379327373949827,0.6364379011434967
1986-03,12.1869399816,4.582481023000001,7.497006867930001,6.90277613753,0.59423073041,0.6151672921,0.0792623964,3946.85619632,1692.11115715,5.63896735347,270.64746676,993.16131729,1.26380878405,75.85960922,47.56820701,7.47129802,8.63181162,0.9358275680637231,0.6301450498064936
